addr,x,log1pexp,signed_raw,twos_complement
435,-1.1964809384164221,0.26409814507789936,34,34
436,-1.1808406647116323,0.26775014129617375,34,34
437,-1.1652003910068425,0.27144610084660004,35,35
438,-1.1495601173020527,0.2751863878459118,35,35
439,-1.1339198435972628,0.2789713654643638,36,36
440,-1.118279569892473,0.2828013958206016,36,36
441,-1.1026392961876832,0.28667683987526055,37,37
442,-1.0869990224828934,0.2905980573233397,37,37
443,-1.0713587487781036,0.294565406485397,38,38
444,-1.0557184750733137,0.2985792441976179,38,38
445,-1.040078201368524,0.3026399257008077,39,39
446,-1.024437927663734,0.3067478045283635,39,39
447,-1.0087976539589443,0.31090323239328016,40,40
448,-0.9931573802541545,0.3151065590742519,40,40
449,-0.9775171065493646,0.3193581323009266,41,41
450,-0.9618768328445748,0.32365829763837833,41,41
451,-0.946236559139785,0.3280073983708619,42,42
452,-0.9305962854349952,0.3324057753849154,43,43
453,-0.9149560117302054,0.3368537670518807,43,43
454,-0.8993157380254155,0.341351709109912,44,44
455,-0.8836754643206257,0.3458999345455446,44,44
456,-0.8680351906158359,0.35049877347489866,45,45
457,-0.8523949169110461,0.3551485530245942,45,45
458,-0.8367546432062563,0.3598495972124542,46,46
459,-0.8211143695014664,0.36460222682807614,47,47
460,-0.8054740957966766,0.36940675931335276,47,47
461,-0.7898338220918868,0.37426350864302405,48,48
462,-0.774193548387097,0.3791727852053444,49,49
463,-0.7585532746823072,0.3841348956829512,49,49
464,-0.7429130009775173,0.38915014293401967,50,50
465,-0.7272727272727275,0.39421882587379287,50,50
466,-0.7116324535679377,0.3993412393565745,51,51
467,-0.6959921798631479,0.4045176740582755,52,52
468,-0.680351906158358,0.40974841635960335,52,52
469,-0.6647116324535682,0.4150337482299868,53,53
470,-0.6490713587487784,0.4203739471123262,54,54
471,-0.6334310850439886,0.4257692858086646,54,54
472,-0.6177908113391988,0.4312200323668691,55,55
473,-0.602150537634409,0.43672644996841864,56,56
474,-0.5865102639296191,0.4422887968173896,57,57
475,-0.5708699902248293,0.44790732603073385,57,57
476,-0.5552297165200395,0.4535822855299421,58,58
477,-0.5395894428152497,0.45931391793418563,59,59
478,-0.5239491691104599,0.46510246045502945,60,60
479,-0.50830889540567,0.47094814479281016,60,60
480,-0.49266862170087933,0.47685119703476864,61,61
481,-0.4770283479960895,0.48281183755502916,62,62
482,-0.4613880742912997,0.4888302809165186,63,63
483,-0.44574780058650987,0.49490673577490896,63,63
484,-0.43010752688172005,0.5010414047846765,64,64
485,-0.41446725317693023,0.5072344845073627,65,65
486,-0.3988269794721404,0.5134861653221217,66,66
487,-0.3831867057673506,0.5197966313386407,67,67
488,-0.36754643206256077,0.5261660603125141,67,67
489,-0.35190615835777095,0.5325946235631515,68,68
490,-0.33626588465298113,0.5390824858943003,69,69
491,-0.3206256109481913,0.5456298055172588,70,70
492,-0.3049853372434015,0.552236733976854,71,71
493,-0.28934506353861167,0.5589034160802568,72,72
494,-0.27370478983382185,0.5656299898287046,72,72
495,-0.25806451612903203,0.5724165863521995,73,73
496,-0.2424242424242422,0.5792633298472455,74,74
497,-0.2267839687194524,0.5861703375176881,75,75
498,-0.21114369501466257,0.5931377195187145,76,76
499,-0.19550342130987275,0.6001655789040724,77,77
500,-0.17986314760508293,0.6072540115765589,78,78
501,-0.1642228739002931,0.6144031062418305,79,79
502,-0.1485826001955033,0.621612944365582,80,80
503,-0.13294232649071347,0.6288836001341364,80,80
504,-0.11730205278592365,0.6362151404184873,81,81
505,-0.10166177908113383,0.643607624741831,82,82
506,-0.08602150537634401,0.65106110525062,83,83
507,-0.07038123167155419,0.6585756266891695,84,84
508,-0.05474095796676437,0.6661512263778426,85,85
509,-0.03910068426197455,0.6737879341948366,86,86
510,-0.02346041055718473,0.6814857725615888,87,87
511,-0.00782013685239491,0.6892447564318182,88,88
512,0.00782013685239491,0.6970648932842131,89,89
513,0.02346041055718473,0.7049461831187736,90,90
514,0.03910068426197455,0.7128886184568112,91,91
515,0.05474095796676437,0.720892184344607,92,92
516,0.07038123167155419,0.7289568583607237,93,93
517,0.08602150537634401,0.737082610626964,94,94
518,0.10166177908113383,0.7452694038229648,95,95
519,0.11730205278592365,0.7535171932044109,96,96
520,0.13294232649071347,0.7618259266248498,98,98
521,0.1485826001955033,0.7701955445610853,99,99
522,0.1642228739002931,0.7786259801421236,100,100
523,0.17986314760508293,0.7871171591816418,101,101
524,0.19550342130987275,0.7956690002139452,102,102
525,0.21114369501466257,0.8042814145333771,103,103
526,0.2267839687194524,0.8129543062371405,104,104
527,0.2424242424242422,0.8216875722714877,105,105
528,0.25806451612903203,0.8304811024812315,106,106
529,0.27370478983382185,0.8393347796625265,107,107
530,0.28934506353861167,0.8482484796188685,109,109
531,0.3049853372434015,0.8572220712202555,110,110
532,0.3206256109481913,0.8662554164654501,111,111
533,0.33626588465298113,0.8753483705472814,112,112
534,0.35190615835777095,0.8845007819209224,113,113
535,0.36754643206256077,0.8937124923750749,114,114
536,0.3831867057673506,0.9029833371059913,116,116
537,0.3988269794721404,0.9123131447942621,117,117
538,0.41446725317693023,0.921701737684293,118,118
539,0.43010752688172005,0.9311489316663966,119,119
540,0.44574780058650987,0.9406545363614188,120,120
541,0.4613880742912997,0.9502183552078183,122,122
542,0.4770283479960895,0.9598401855511187,123,123
543,0.49266862170087933,0.969519818735648,124,124
544,0.5083088954056691,0.9792570401984797,125,125
545,0.523949169110459,0.9890516295654888,127,127
546,0.5395894428152488,0.9989033607494346,128,128
547,0.5552297165200386,1.0088120020499811,129,129
548,0.5708699902248284,1.0187773162555627,130,130
549,0.5865102639296182,1.028799060747008,132,132
550,0.6021505376344081,1.038876987602827,133,133
551,0.6177908113391979,1.0490108437060672,134,134
552,0.6334310850439877,1.0592003708526527,136,136
553,0.6490713587487775,1.069445305861104,137,137
554,0.6647116324535673,1.0797453806835544,138,138
555,0.6803519061583572,1.0901003225179609,140,140
556,0.695992179863147,1.1005098539214229,141,141
557,0.7116324535679368,1.1109736929245115,142,142
558,0.7272727272727266,1.1214915531465197,144,144
559,0.7429130009775164,1.1320631439115365,145,145
560,0.7585532746823063,1.1426881703652578,146,146
561,0.7741935483870961,1.153366333592441,148,148
562,0.7898338220918859,1.1640973307349103,149,149
563,0.8054740957966757,1.174880855110029,150,150
564,0.8211143695014655,1.185716596329542,152,152
565,0.8367546432062554,1.1966042404187098,153,153
566,0.8523949169110452,1.2075434699356395,155,155
567,0.868035190615835,1.218533964090734,156,156
568,0.8836754643206248,1.2295753988661697,157,157
569,0.8993157380254146,1.240667447135327,159,159
570,0.9149560117302045,1.2518097787820854,160,160
571,0.9305962854349943,1.26300206081991,162,162
572,0.9462365591397841,1.2742439575106463,163,163
573,0.9618768328445739,1.2855351304829525,165,165
574,0.9775171065493637,1.2968752388502907,166,166
575,0.9931573802541536,1.3082639393284057,167,167
576,1.0087976539589452,1.319700886352225,169,169
577,1.024437927663735,1.3311857321920981,170,170
578,1.0400782013685248,1.3427181270693322,172,172
579,1.0557184750733146,1.3542977192709322,173,173
580,1.0713587487781044,1.3659241552635013,175,175
581,1.0869990224828943,1.3775970798062338,176,176
582,1.102639296187684,1.3893161360629445,178,178
583,1.118279569892474,1.4010809657130752,179,179
584,1.1339198435972637,1.4128912090616272,181,181
585,1.1495601173020535,1.424746505147965,182,182
586,1.1652003910068434,1.4366464918534432,184,184
587,1.1808406647116332,1.4485908060078068,185,185
588,1.196480938416423,1.4605790834943222,187,187
589,1.2121212121212128,1.4726109593535917,188,188
590,1.2277614858260026,1.4846860678860134,190,190
591,1.2434017595307925,1.4968040427528444,192,192
592,1.2590420332355823,1.5089645170758335,193,193
593,1.274682306940372,1.5211671235353856,195,195
594,1.290322580645162,1.533411494467228,196,196
595,1.3059628543499517,1.5456972619575433,198,198
596,1.3216031280547416,1.5580240579365467,199,199
597,1.3372434017595314,1.5703915142704763,201,201
598,1.3528836754643212,1.5827992628519725,203,203
599,1.368523949169111,1.5952469356888268,204,204
600,1.3841642228739008,1.6077341649910775,206,206
601,1.3998044965786907,1.6202605832564323,207,207
602,1.4154447702834805,1.632825823354006,209,209
603,1.4310850439882703,1.6454295186063526,211,211
604,1.4467253176930601,1.658071302869784,212,212
605,1.46236559139785,1.6707508106129603,214,214
606,1.4780058651026398,1.6834676769937462,215,215
607,1.4936461388074296,1.6962215379343217,217,217
608,1.5092864125122194,1.7090120301945453,219,219
609,1.5249266862170092,1.7218387914435618,220,220
610,1.540566959921799,1.7347014603296547,222,222
611,1.5562072336265889,1.7475996765483408,224,224
612,1.5718475073313787,1.7605330809087065,225,225
613,1.5874877810361685,1.7735013153979913,227,227
614,1.6031280547409583,1.7865040232444154,229,229
615,1.6187683284457481,1.7995408489782618,230,230
616,1.634408602150538,1.8126114384912175,232,232
617,1.6500488758553278,1.8257154390939767,234,234
618,1.6656891495601176,1.8388524995721212,235,235
619,1.6813294232649074,1.8520222702402809,237,237
620,1.6969696969696972,1.8652244029945906,239,239
621,1.712609970674487,1.8784585513634502,240,240
622,1.7282502443792769,1.8917243705566047,242,242
623,1.7438905180840667,1.905021517512555,244,244
624,1.7595307917888565,1.9183496509443165,246,246
625,1.7751710654936463,1.931708431383537,247,247
626,1.7908113391984362,1.9450975212229975,249,249
627,1.806451612903226,1.9585165847575035,251,251
628,1.8220918866080158,1.9719652882231946,252,252
629,1.8377321603128056,1.9854432998352824,254,254
630,1.8533724340175954,1.9989502898242424,256,256
631,1.8690127077223853,2.0124859304704747,258,258
632,1.884652981427175,2.0260498961374602,259,259
633,1.900293255131965,2.039641863303425,261,261
634,1.9159335288367547,2.0532615105915424,263,263
635,1.9315738025415445,2.066908518798691,265,265
636,1.9472140762463344,2.0805825709227896,266,266
637,1.9628543499511242,2.0942833521887354,268,268
638,1.978494623655914,2.108010550072965,270,270
639,1.9941348973607038,2.1217638543266677,272,272
640,2.0097751710654936,2.135542956997663,273,273
641,2.0254154447702835,2.149347552450983,275,275
642,2.0410557184750733,2.163177337388167,277,277
643,2.056695992179863,2.177032010865306,279,279
644,2.072336265884653,2.1909112743098524,280,280
645,2.0879765395894427,2.2048148315362255,282,282
646,2.1036168132942326,2.218742388760234,284,284
647,2.1192570869990224,2.2326936546123437,286,286
648,2.134897360703812,2.24666834014981,288,288
649,2.150537634408602,2.2606661588677057,289,289
650,2.166177908113392,2.274686826708866,291,291
651,2.1818181818181817,2.288730062072775,293,293
652,2.1974584555229715,2.302795585823424,295,295
653,2.2130987292277613,2.3168831212961547,297,297
654,2.228739002932551,2.3309923943035242,298,298
655,2.244379276637341,2.345123133140212,300,300
656,2.2600195503421308,2.3592750685869865,302,302
657,2.2756598240469206,2.3734479339137726,304,304
658,2.2913000977517104,2.3876414648818187,306,306
659,2.3069403714565,2.4018553997450156,307,307
660,2.32258064516129,2.416089479250367,309,309
661,2.33822091886608,2.4303434466376483,311,311
662,2.3538611925708697,2.4446170476382787,313,313
663,2.3695014662756595,2.4589100304734144,315,315
664,2.3851417399804493,2.473222145851305,317,317
665,2.400782013685239,2.487553146963923,318,318
666,2.416422287390029,2.5019027894828914,320,320
667,2.4320625610948188,2.5162708315547335,322,322
668,2.4477028347996086,2.5306570337954652,324,324
669,2.4633431085043984,2.545061159284552,326,326
670,2.4789833822091882,2.5594829735582483,328,328
671,2.494623655913978,2.5739222446023464,329,329
672,2.510263929618768,2.588378742844349,331,331
673,2.5259042033235577,2.60285224114509,333,333
674,2.5415444770283475,2.6173425147898195,335,335
675,2.5571847507331373,2.631849341478779,337,337
676,2.572825024437927,2.6463725013172748,339,339
677,2.588465298142717,2.6609117768052837,341,341
678,2.604105571847507,2.6754669528265937,342,342
679,2.6197458455522966,2.690037816637509,344,344
680,2.6353861192570864,2.7046241578551338,346,346
681,2.6510263929618763,2.7192257684452503,348,348
682,2.666666666666666,2.7338424427098107,350,350
683,2.682306940371456,2.748473977274058,352,352
684,2.6979472140762457,2.763120171073294,354,354
685,2.7135874877810355,2.777780825339311,356,356
686,2.7292277614858254,2.7924557435864976,357,357
687,2.744868035190615,2.807144731597643,359,359
688,2.760508308895405,2.821847597409446,361,361
689,2.776148582600195,2.8365641512977477,363,363
690,2.7917888563049846,2.8512942057625073,365,365
691,2.8074291300097745,2.8660375755125194,367,367
692,2.8230694037145643,2.880794077449908,369,369
693,2.838709677419354,2.895563530654392,371,371
694,2.854349951124144,2.9103457563673434,373,373
695,2.8699902248289337,2.9251405779756543,374,374
696,2.8856304985337236,2.9399478209954175,376,376
697,2.9012707722385134,2.954767313055435,378,378
698,2.916911045943303,2.9695988838805722,380,380
699,2.932551319648093,2.98444236527496,382,382
700,2.948191593352883,2.999297591105062,384,384
701,2.9638318670576727,3.014164397282618,386,386
702,2.9794721407624625,3.0290426217474673,388,388
703,2.9951124144672523,3.043932104450273,390,390
704,3.010752688172044,3.0588326873351503,392,392
705,3.0263929618768337,3.0737442143221982,393,393
706,3.0420332355816235,3.0886665312899786,395,395
707,3.0576735092864133,3.103599486057906,397,397
708,3.073313782991203,3.11854292836859,399,399
